record,fs_used,signal_std,max_abs_autocorr,n_peaks,prominence,distance_samples,reason
p10717\p10717_s49,250,1.0,4999.999999999999,9,0.1,75,ok
p10718\p10718_s00,250,1.0,4999.999999999999,19,0.1,75,ok
p10718\p10718_s01,250,0.9999999999999999,5000.0,17,0.1,75,ok
p10718\p10718_s02,250,1.0,4999.999999999999,15,0.1,75,ok
p10718\p10718_s03,250,0.9999999999999998,5000.0,26,0.1,75,ok
p10718\p10718_s04,250,1.0,5000.0,15,0.1,75,ok
p10718\p10718_s05,250,0.9999999999999999,5000.0,15,0.1,75,ok
p10718\p10718_s06,250,1.0,5000.0,18,0.1,75,ok
p10718\p10718_s07,250,0.9999999999999999,5000.000000000001,36,0.1,75,ok
p10718\p10718_s08,250,1.0,4999.999999999999,32,0.1,75,ok
p10718\p10718_s09,250,1.0,5000.000000000001,34,0.1,75,ok
p10718\p10718_s10,250,0.9999999999999998,5000.000000000001,20,0.1,75,ok
p10718\p10718_s11,250,1.0,5000.0,16,0.1,75,ok
p10718\p10718_s12,250,1.0,5000.000000000001,15,0.1,75,ok
p10718\p10718_s13,250,1.0,4999.999999999999,15,0.1,75,ok
p10718\p10718_s14,250,1.0,5000.000000000001,14,0.1,75,ok
p10718\p10718_s15,250,1.0,5000.0,30,0.1,75,ok
p10718\p10718_s16,250,0.9999999999999999,5000.000000000002,16,0.1,75,ok
p10718\p10718_s17,250,1.0,5000.0,10,0.1,75,ok
p10718\p10718_s18,250,1.0,4999.999999999999,11,0.1,75,ok
p10718\p10718_s19,250,1.0,4999.999999999998,16,0.1,75,ok
p10718\p10718_s20,250,1.0,4999.999999999998,19,0.1,75,ok
p10718\p10718_s21,250,1.0,5000.0,16,0.1,75,ok
p10718\p10718_s22,250,0.9999999999999998,5000.000000000001,25,0.1,75,ok
p10718\p10718_s23,250,1.0,5000.000000000001,14,0.1,75,ok
p10718\p10718_s24,250,1.0,5000.000000000001,16,0.1,75,ok
p10718\p10718_s25,250,1.0,5000.000000000001,16,0.1,75,ok
p10718\p10718_s26,250,0.9999999999999999,4999.999999999999,12,0.1,75,ok
p10718\p10718_s27,250,1.0,5000.0,20,0.1,75,ok
p10718\p10718_s28,250,1.0,5000.000000000002,27,0.1,75,ok
p10718\p10718_s29,250,1.0,5000.000000000003,17,0.1,75,ok
p10718\p10718_s30,250,1.0,5000.000000000003,20,0.1,75,ok
p10718\p10718_s31,250,1.0,4999.999999999999,18,0.1,75,ok
p10718\p10718_s32,250,1.0,5000.000000000001,20,0.1,75,ok
p10718\p10718_s33,250,1.0,5000.000000000001,24,0.1,75,ok
p10718\p10718_s34,250,1.0,5000.000000000002,17,0.1,75,ok
p10718\p10718_s35,250,1.0,5000.0,15,0.1,75,ok
p10718\p10718_s36,250,0.9999999999999999,5000.0,15,0.1,75,ok
p10718\p10718_s37,250,1.0,5000.000000000001,12,0.1,75,ok
p10718\p10718_s38,250,1.0000000000000002,5000.0,18,0.1,75,ok
p10718\p10718_s39,250,1.0,4999.999999999998,17,0.1,75,ok
p10718\p10718_s40,250,1.0,5000.000000000003,18,0.1,75,ok
p10718\p10718_s41,250,1.0,5000.000000000001,17,0.1,75,ok
p10718\p10718_s42,250,1.0,5000.000000000002,17,0.1,75,ok
p10718\p10718_s43,250,0.9999999999999999,5000.0,18,0.1,75,ok
p10718\p10718_s44,250,1.0000000000000002,4999.999999999999,17,0.1,75,ok
p10718\p10718_s45,250,1.0,5000.0,15,0.1,75,ok
p10718\p10718_s46,250,1.0,4999.999999999999,7,0.1,75,ok
p10718\p10718_s47,250,1.0,5000.0,21,0.1,75,ok
p10718\p10718_s48,250,1.0,5000.0,23,0.1,75,ok
p10719\p10719_s00,250,0.9999999999999999,5000.000000000001,26,0.1,75,ok
p10719\p10719_s01,250,1.0,4999.999999999998,23,0.1,75,ok
p10719\p10719_s02,250,0.9999999999999998,5000.0,26,0.1,75,ok
p10719\p10719_s03,250,1.0,4999.999999999998,22,0.1,75,ok
p10719\p10719_s04,250,1.0,5000.0,21,0.1,75,ok
p10719\p10719_s05,250,1.0,4999.999999999999,26,0.1,75,ok
p10719\p10719_s06,250,0.9999999999999999,5000.0,24,0.1,75,ok
p10719\p10719_s07,250,0.9999999999999999,5000.0,21,0.1,75,ok
p10719\p10719_s08,250,1.0,5000.0,21,0.1,75,ok
p10719\p10719_s09,250,1.0,4999.999999999998,23,0.1,75,ok
p10719\p10719_s10,250,1.0,4999.999999999999,9,0.1,75,ok
p10719\p10719_s11,250,1.0,5000.000000000001,20,0.1,75,ok
p10719\p10719_s12,250,1.0,5000.000000000003,25,0.1,75,ok
p10719\p10719_s13,250,1.0000000000000002,4999.999999999999,24,0.1,75,ok
p10719\p10719_s14,250,1.0,4999.999999999999,24,0.1,75,ok
p10719\p10719_s15,250,1.0,5000.000000000001,18,0.1,75,ok
p10719\p10719_s16,250,1.0,4999.999999999998,25,0.1,75,ok
p10719\p10719_s17,250,1.0,4999.999999999998,13,0.1,75,ok
p10719\p10719_s18,250,1.0,4999.999999999999,22,0.1,75,ok
p10719\p10719_s19,250,1.0,5000.0,23,0.1,75,ok
p10719\p10719_s20,250,1.0,5000.000000000001,25,0.1,75,ok
p10719\p10719_s21,250,1.0,5000.000000000002,24,0.1,75,ok
p10719\p10719_s22,250,1.0,5000.000000000001,26,0.1,75,ok
p10719\p10719_s23,250,1.0,4999.999999999999,26,0.1,75,ok
p10719\p10719_s24,250,1.0,5000.000000000001,24,0.1,75,ok
p10719\p10719_s25,250,1.0,5000.0,23,0.1,75,ok
p10719\p10719_s26,250,1.0,5000.0,13,0.1,75,ok
p10719\p10719_s27,250,1.0,5000.0,26,0.1,75,ok
p10719\p10719_s28,250,1.0,4999.999999999998,20,0.1,75,ok
p10719\p10719_s29,250,0.9999999999999999,5000.000000000003,14,0.1,75,ok
p10719\p10719_s30,250,1.0,4999.999999999999,21,0.1,75,ok
p10719\p10719_s31,250,1.0,5000.000000000003,24,0.1,75,ok
p10719\p10719_s32,250,1.0,4999.999999999998,22,0.1,75,ok
p10719\p10719_s33,250,1.0,4999.999999999997,25,0.1,75,ok
p10719\p10719_s34,250,0.9999999999999999,5000.000000000002,23,0.1,75,ok
p10719\p10719_s35,250,1.0,5000.000000000001,5,0.1,75,ok
p10719\p10719_s36,250,1.0,5000.000000000001,29,0.1,75,ok
p10719\p10719_s37,250,1.0,5000.000000000001,25,0.1,75,ok
p10719\p10719_s38,250,0.9999999999999999,5000.000000000002,23,0.1,75,ok
p10719\p10719_s39,250,0.9999999999999999,5000.000000000001,6,0.1,75,ok
p10719\p10719_s40,250,1.0,4999.999999999999,18,0.1,75,ok
p10719\p10719_s41,250,1.0,5000.0,20,0.1,75,ok
p10719\p10719_s42,250,1.0,4999.999999999998,27,0.1,75,ok
p10719\p10719_s43,250,1.0,4999.999999999999,23,0.1,75,ok
p10719\p10719_s44,250,1.0,5000.0,25,0.1,75,ok
p10719\p10719_s45,250,1.0,5000.000000000001,28,0.1,75,ok
p10719\p10719_s46,250,1.0,5000.0,22,0.1,75,ok
p10719\p10719_s47,250,0.9999999999999999,5000.000000000003,24,0.1,75,ok
p10719\p10719_s48,250,1.0,5000.000000000001,25,0.1,75,ok
p10719\p10719_s49,250,1.0,5000.000000000002,2,0.1,75,ok
p10720\p10720_s00,250,1.0,5000.000000000001,9,0.1,75,ok
p10720\p10720_s01,250,1.0,5000.0,6,0.1,75,ok
p10720\p10720_s02,250,1.0,5000.0,20,0.1,75,ok
p10720\p10720_s03,250,1.0000000000000002,4999.999999999999,19,0.1,75,ok
p10720\p10720_s04,250,1.0,5000.000000000001,18,0.1,75,ok
p10720\p10720_s05,250,1.0,5000.000000000002,20,0.1,75,ok
p10720\p10720_s06,250,0.9999999999999999,5000.000000000002,19,0.1,75,ok
p10720\p10720_s07,250,1.0,4999.999999999999,17,0.1,75,ok
p10720\p10720_s08,250,1.0,5000.0,21,0.1,75,ok
p10720\p10720_s09,250,1.0,4999.999999999999,16,0.1,75,ok
p10720\p10720_s10,250,1.0000000000000002,4999.999999999999,22,0.1,75,ok
p10720\p10720_s11,250,1.0,5000.000000000001,21,0.1,75,ok
p10720\p10720_s12,250,1.0,5000.000000000002,13,0.1,75,ok
p10720\p10720_s13,250,1.0,5000.000000000001,19,0.1,75,ok
p10720\p10720_s14,250,1.0,4999.999999999999,13,0.1,75,ok
p10720\p10720_s15,250,1.0,4999.999999999999,20,0.1,75,ok
p10720\p10720_s16,250,1.0,5000.0,15,0.1,75,ok
p10720\p10720_s17,250,1.0,5000.000000000001,13,0.1,75,ok
p10720\p10720_s19,250,1.0,4999.999999999999,6,0.1,75,ok
p10720\p10720_s20,250,0.9999999999999998,5000.000000000001,15,0.1,75,ok
p10720\p10720_s21,250,1.0,5000.000000000001,15,0.1,75,ok
p10720\p10720_s22,250,1.0,5000.0,17,0.1,75,ok
p10720\p10720_s23,250,1.0,5000.000000000001,8,0.1,75,ok
p10720\p10720_s24,250,1.0000000000000002,4999.999999999999,15,0.1,75,ok
p10720\p10720_s25,250,1.0,5000.0,15,0.1,75,ok
p10720\p10720_s26,250,1.0,5000.0,16,0.1,75,ok
p10720\p10720_s27,250,1.0,5000.000000000002,23,0.1,75,ok
p10720\p10720_s28,250,1.0,4999.999999999999,11,0.1,75,ok
p10720\p10720_s29,250,0.9999999999999998,5000.000000000001,6,0.1,75,ok
p10720\p10720_s30,250,0.9999999999999999,5000.000000000001,16,0.1,75,ok
p10720\p10720_s31,250,1.0,5000.0,28,0.1,75,ok
p10720\p10720_s32,250,1.0,4999.999999999998,19,0.1,75,ok
p10720\p10720_s33,250,0.9999999999999999,5000.000000000001,9,0.1,75,ok
p10720\p10720_s34,250,1.0,5000.0,14,0.1,75,ok
p10720\p10720_s35,250,1.0,4999.999999999999,17,0.1,75,ok
p10720\p10720_s36,250,1.0,5000.0,10,0.1,75,ok
p10720\p10720_s37,250,1.0,5000.0,23,0.1,75,ok
p10720\p10720_s38,250,1.0,5000.000000000002,17,0.1,75,ok
p10720\p10720_s39,250,0.9999999999999999,5000.000000000001,17,0.1,75,ok
p10720\p10720_s40,250,1.0,5000.0,12,0.1,75,ok
p10720\p10720_s41,250,1.0,4999.999999999999,17,0.1,75,ok
p10720\p10720_s42,250,1.0000000000000002,5000.0,1,0.1,75,insufficient_peaks
p10720\p10720_s43,250,1.0,5000.000000000001,12,0.1,75,ok
p10720\p10720_s44,250,1.0,5000.000000000001,19,0.1,75,ok
p10720\p10720_s45,250,0.9999999999999999,5000.0,17,0.1,75,ok
p10720\p10720_s46,250,0.9999999999999999,5000.0,15,0.1,75,ok
p10720\p10720_s47,250,1.0,4999.999999999999,16,0.1,75,ok
p10720\p10720_s48,250,1.0,5000.0,10,0.1,75,ok
p10720\p10720_s49,250,1.0,4999.999999999999,13,0.1,75,ok
p10721\p10721_s00,250,1.0,5000.000000000002,14,0.1,75,ok
p10721\p10721_s01,250,1.0,5000.000000000001,9,0.1,75,ok
p10721\p10721_s02,250,0.9999999999999999,5000.000000000001,16,0.1,75,ok
p10721\p10721_s03,250,1.0,5000.0,13,0.1,75,ok
p10721\p10721_s04,250,1.0,4999.999999999999,10,0.1,75,ok
p10721\p10721_s05,250,1.0,4999.999999999999,16,0.1,75,ok
p10721\p10721_s06,250,1.0,5000.0,14,0.1,75,ok
p10721\p10721_s07,250,1.0,4999.999999999999,10,0.1,75,ok
p10721\p10721_s08,250,1.0,5000.000000000001,8,0.1,75,ok
p10721\p10721_s09,250,1.0,5000.0,16,0.1,75,ok
p10721\p10721_s10,250,1.0,4999.999999999997,19,0.1,75,ok
p10721\p10721_s11,250,1.0,4999.999999999998,13,0.1,75,ok
p10721\p10721_s12,250,1.0000000000000002,4999.999999999997,8,0.1,75,ok
p10721\p10721_s13,250,0.9999999999999999,5000.000000000001,10,0.1,75,ok
p10721\p10721_s14,250,1.0,5000.000000000001,10,0.1,75,ok
p10721\p10721_s15,250,1.0,4999.999999999998,12,0.1,75,ok
p10721\p10721_s16,250,1.0,5000.0,13,0.1,75,ok
p10721\p10721_s17,250,1.0,4999.999999999999,14,0.1,75,ok
p10721\p10721_s18,250,1.0,5000.0,11,0.1,75,ok
p10721\p10721_s19,250,1.0,5000.0,13,0.1,75,ok
p10721\p10721_s20,250,1.0,5000.0,18,0.1,75,ok
p10721\p10721_s21,250,1.0,4999.999999999999,23,0.1,75,ok
p10721\p10721_s22,250,1.0,5000.0,16,0.1,75,ok
p10721\p10721_s23,250,1.0,5000.0,5,0.1,75,ok
p10721\p10721_s24,250,0.9999999999999998,5000.000000000002,9,0.1,75,ok
p10721\p10721_s25,250,1.0,5000.000000000002,15,0.1,75,ok
p10721\p10721_s26,250,1.0,4999.999999999999,14,0.1,75,ok
p10721\p10721_s27,250,0.9999999999999998,4999.999999999999,17,0.1,75,ok
p10721\p10721_s28,250,1.0000000000000002,4999.999999999999,18,0.1,75,ok
p10721\p10721_s29,250,1.0,4999.999999999999,21,0.1,75,ok
p10721\p10721_s30,250,1.0,5000.000000000002,9,0.1,75,ok
p10721\p10721_s31,250,1.0,5000.000000000001,12,0.1,75,ok
p10721\p10721_s32,250,1.0,4999.999999999998,13,0.1,75,ok
p10721\p10721_s34,250,1.0,5000.0,12,0.1,75,ok
p10721\p10721_s35,250,1.0,5000.0,17,0.1,75,ok
p10721\p10721_s36,250,0.9999999999999998,5000.0,10,0.1,75,ok
p10721\p10721_s37,250,1.0,4999.999999999999,13,0.1,75,ok
p10721\p10721_s38,250,1.0,5000.0,15,0.1,75,ok
p10721\p10721_s39,250,1.0,5000.000000000001,18,0.1,75,ok
p10721\p10721_s40,250,1.0,5000.000000000003,14,0.1,75,ok
p10721\p10721_s41,250,1.0,5000.000000000001,23,0.1,75,ok
p10721\p10721_s42,250,0.9999999999999998,5000.000000000001,21,0.1,75,ok
p10721\p10721_s43,250,1.0,4999.999999999999,7,0.1,75,ok
p10721\p10721_s44,250,1.0,5000.0,12,0.1,75,ok
p10721\p10721_s45,250,1.0,5000.0,12,0.1,75,ok
p10721\p10721_s46,250,1.0,5000.0,16,0.1,75,ok
p10721\p10721_s47,250,1.0,4999.999999999998,10,0.1,75,ok
p10721\p10721_s48,250,1.0,4999.999999999998,10,0.1,75,ok
p10721\p10721_s49,250,1.0,5000.000000000001,13,0.1,75,ok
p10722\p10722_s00,250,1.0,5000.000000000001,3,0.1,75,ok
p10722\p10722_s01,250,1.0,5000.000000000001,16,0.1,75,ok
p10722\p10722_s02,250,1.0,5000.000000000001,16,0.1,75,ok
p10722\p10722_s03,250,1.0,4999.999999999999,17,0.1,75,ok
p10722\p10722_s04,250,1.0,4999.999999999999,18,0.1,75,ok
p10722\p10722_s05,250,1.0,5000.000000000003,18,0.1,75,ok
p10722\p10722_s06,250,1.0,5000.000000000001,11,0.1,75,ok
p10722\p10722_s07,250,1.0,4999.999999999998,18,0.1,75,ok
p10722\p10722_s08,250,1.0,5000.000000000001,15,0.1,75,ok
p10722\p10722_s09,250,0.9999999999999999,4999.999999999999,9,0.1,75,ok
p10722\p10722_s10,250,1.0,5000.000000000003,16,0.1,75,ok
p10722\p10722_s11,250,1.0,4999.999999999999,13,0.1,75,ok
p10722\p10722_s12,250,1.0000000000000002,4999.999999999998,17,0.1,75,ok
p10722\p10722_s13,250,1.0,5000.000000000001,17,0.1,75,ok
p10722\p10722_s14,250,0.9999999999999999,5000.000000000002,8,0.1,75,ok
p10722\p10722_s15,250,0.9999999999999999,5000.000000000002,15,0.1,75,ok
p10722\p10722_s16,250,1.0,5000.0,9,0.1,75,ok
p10722\p10722_s17,250,0.9999999999999999,4999.999999999999,17,0.1,75,ok
p10722\p10722_s18,250,1.0,5000.000000000001,17,0.1,75,ok
p10722\p10722_s19,250,1.0,5000.0,19,0.1,75,ok
p10722\p10722_s20,250,0.9999999999999999,5000.000000000001,16,0.1,75,ok
p10722\p10722_s21,250,1.0,5000.0,15,0.1,75,ok
p10722\p10722_s22,250,1.0,5000.000000000001,16,0.1,75,ok
p10722\p10722_s23,250,1.0,4999.999999999997,19,0.1,75,ok
p10722\p10722_s24,250,1.0,5000.000000000001,17,0.1,75,ok
p10722\p10722_s25,250,1.0,4999.999999999999,15,0.1,75,ok
p10722\p10722_s26,250,1.0,4999.999999999999,16,0.1,75,ok
p10722\p10722_s27,250,1.0,4999.999999999999,16,0.1,75,ok
p10722\p10722_s28,250,0.9999999999999999,5000.000000000001,15,0.1,75,ok
p10722\p10722_s29,250,1.0,5000.0,14,0.1,75,ok
p10722\p10722_s30,250,0.9999999999999999,5000.0,16,0.1,75,ok
p10722\p10722_s31,250,1.0,5000.000000000002,18,0.1,75,ok
p10722\p10722_s32,250,1.0,5000.000000000001,12,0.1,75,ok
p10722\p10722_s33,250,0.9999999999999999,5000.000000000001,18,0.1,75,ok
p10722\p10722_s34,250,1.0,4999.999999999998,19,0.1,75,ok
p10722\p10722_s35,250,1.0000000000000002,5000.000000000001,19,0.1,75,ok
p10722\p10722_s36,250,0.9999999999999999,5000.000000000002,12,0.1,75,ok
p10722\p10722_s37,250,1.0,4999.999999999999,14,0.1,75,ok
p10722\p10722_s38,250,1.0,5000.0,10,0.1,75,ok
p10722\p10722_s39,250,0.9999999999999999,5000.000000000001,17,0.1,75,ok
p10722\p10722_s40,250,1.0,5000.000000000001,7,0.1,75,ok
p10722\p10722_s41,250,1.0,4999.999999999998,8,0.1,75,ok
p10722\p10722_s42,250,0.9999999999999999,5000.000000000001,18,0.1,75,ok
p10722\p10722_s43,250,1.0,4999.999999999999,11,0.1,75,ok
p10722\p10722_s44,250,1.0,4999.999999999999,15,0.1,75,ok
p10722\p10722_s45,250,1.0,5000.000000000001,9,0.1,75,ok
p10722\p10722_s46,250,1.0,5000.000000000001,17,0.1,75,ok
p10722\p10722_s47,250,1.0,5000.0,21,0.1,75,ok
p10722\p10722_s48,250,0.9999999999999999,5000.0,15,0.1,75,ok
p10722\p10722_s49,250,0.9999999999999999,5000.000000000002,14,0.1,75,ok
p10723\p10723_s00,250,0.9999999999999998,5000.0,24,0.1,75,ok
p10723\p10723_s01,250,1.0,5000.0,7,0.1,75,ok
p10723\p10723_s02,250,1.0,4999.999999999997,24,0.1,75,ok
p10723\p10723_s03,250,1.0,4999.999999999998,18,0.1,75,ok
p10723\p10723_s04,250,1.0,5000.0,18,0.1,75,ok
p10723\p10723_s05,250,1.0,5000.000000000002,5,0.1,75,ok
p10723\p10723_s06,250,0.9999999999999998,5000.000000000001,22,0.1,75,ok
p10723\p10723_s07,250,1.0,4999.999999999997,21,0.1,75,ok
p10723\p10723_s08,250,1.0,5000.000000000001,12,0.1,75,ok
p10723\p10723_s09,250,1.0,5000.000000000001,4,0.1,75,ok
p10723\p10723_s10,250,0.9999999999999999,5000.0,16,0.1,75,ok
p10723\p10723_s11,250,1.0,5000.000000000001,18,0.1,75,ok
p10723\p10723_s12,250,1.0000000000000002,4999.999999999998,11,0.1,75,ok
p10723\p10723_s13,250,1.0,4999.999999999999,20,0.1,75,ok
p10723\p10723_s14,250,1.0000000000000002,5000.0,11,0.1,75,ok
p10723\p10723_s15,250,1.0,5000.000000000001,20,0.1,75,ok
p10723\p10723_s16,250,0.9999999999999998,4999.999999999997,8,0.1,75,ok
p10723\p10723_s17,250,1.0,5000.0,14,0.1,75,ok
p10723\p10723_s18,250,1.0,5000.0,13,0.1,75,ok
p10723\p10723_s19,250,1.0,5000.000000000001,23,0.1,75,ok
p10723\p10723_s20,250,1.0,4999.999999999999,17,0.1,75,ok
p10723\p10723_s21,250,1.0,5000.000000000002,12,0.1,75,ok
p10723\p10723_s22,250,1.0,4999.999999999999,15,0.1,75,ok
p10723\p10723_s23,250,1.0,4999.999999999999,19,0.1,75,ok
p10723\p10723_s24,250,1.0,4999.999999999997,9,0.1,75,ok
p10723\p10723_s25,250,1.0,5000.0,5,0.1,75,ok
p10723\p10723_s26,250,1.0,5000.0,9,0.1,75,ok
p10723\p10723_s27,250,1.0,5000.000000000001,2,0.1,75,ok
p10723\p10723_s28,250,0.9999999999999999,5000.000000000002,12,0.1,75,ok
p10723\p10723_s29,250,1.0,5000.0,15,0.1,75,ok
p10723\p10723_s30,250,1.0,5000.000000000001,21,0.1,75,ok
p10723\p10723_s31,250,1.0,5000.000000000002,8,0.1,75,ok
p10723\p10723_s32,250,1.0,4999.999999999998,27,0.1,75,ok
p10723\p10723_s33,250,0.9999999999999998,5000.0,12,0.1,75,ok
p10723\p10723_s34,250,1.0,5000.0,7,0.1,75,ok
p10723\p10723_s35,250,1.0,4999.999999999999,24,0.1,75,ok
p10723\p10723_s36,250,1.0,5000.000000000001,12,0.1,75,ok
p10723\p10723_s37,250,0.9999999999999999,4999.999999999999,21,0.1,75,ok
p10723\p10723_s38,250,1.0,5000.0,20,0.1,75,ok
p10723\p10723_s39,250,1.0,4999.999999999999,15,0.1,75,ok
p10723\p10723_s40,250,1.0,4999.999999999998,6,0.1,75,ok
p10723\p10723_s41,250,1.0,5000.000000000002,9,0.1,75,ok
p10723\p10723_s42,250,0.9999999999999999,5000.000000000004,8,0.1,75,ok
p10723\p10723_s43,250,1.0,5000.0,16,0.1,75,ok
p10723\p10723_s44,250,1.0,5000.0,6,0.1,75,ok
p10723\p10723_s45,250,1.0,5000.000000000001,7,0.1,75,ok
p10723\p10723_s46,250,1.0,5000.0,18,0.1,75,ok
p10723\p10723_s47,250,1.0,5000.000000000001,15,0.1,75,ok
p10723\p10723_s48,250,0.9999999999999999,5000.000000000001,16,0.1,75,ok
p10723\p10723_s49,250,1.0,5000.000000000001,7,0.1,75,ok
p10724\p10724_s00,250,1.0,5000.000000000001,23,0.1,75,ok
p10724\p10724_s01,250,1.0,4999.999999999999,10,0.1,75,ok
p10724\p10724_s02,250,1.0,5000.0,24,0.1,75,ok
p10724\p10724_s03,250,1.0,5000.000000000001,24,0.1,75,ok
p10724\p10724_s04,250,1.0,5000.000000000001,15,0.1,75,ok
p10724\p10724_s05,250,1.0,4999.999999999999,14,0.1,75,ok
p10724\p10724_s06,250,1.0,5000.000000000001,31,0.1,75,ok
p10724\p10724_s07,250,1.0,5000.0,11,0.1,75,ok
p10724\p10724_s08,250,1.0,5000.0,21,0.1,75,ok
p10724\p10724_s09,250,1.0,5000.0,9,0.1,75,ok
p10724\p10724_s10,250,1.0,5000.000000000002,20,0.1,75,ok
p10724\p10724_s11,250,1.0,5000.0,30,0.1,75,ok
p10724\p10724_s12,250,1.0000000000000002,5000.0,10,0.1,75,ok
p10724\p10724_s13,250,0.9999999999999998,5000.000000000001,6,0.1,75,ok
p10724\p10724_s14,250,1.0000000000000002,4999.999999999998,9,0.1,75,ok
p10724\p10724_s15,250,1.0,4999.999999999999,12,0.1,75,ok
p10724\p10724_s16,250,1.0,5000.0,23,0.1,75,ok
p10724\p10724_s17,250,1.0,5000.000000000002,5,0.1,75,ok
p10724\p10724_s18,250,1.0,4999.999999999999,10,0.1,75,ok
p10724\p10724_s19,250,1.0000000000000002,4999.999999999999,21,0.1,75,ok
p10724\p10724_s20,250,1.0,4999.999999999998,5,0.1,75,ok
p10724\p10724_s21,250,0.9999999999999999,5000.0,11,0.1,75,ok
p10724\p10724_s22,250,1.0,5000.000000000001,9,0.1,75,ok
p10724\p10724_s23,250,0.9999999999999999,5000.000000000001,22,0.1,75,ok
p10724\p10724_s24,250,1.0,5000.000000000001,3,0.1,75,ok
p10724\p10724_s25,250,0.9999999999999999,5000.000000000001,26,0.1,75,ok
p10724\p10724_s26,250,1.0,5000.0,9,0.1,75,ok
p10724\p10724_s27,250,1.0,5000.000000000002,13,0.1,75,ok
p10724\p10724_s28,250,1.0,5000.0,19,0.1,75,ok
p10724\p10724_s29,250,1.0,5000.000000000002,17,0.1,75,ok
p10724\p10724_s30,250,1.0,5000.000000000001,25,0.1,75,ok
p10724\p10724_s31,250,1.0,4999.999999999998,21,0.1,75,ok
p10724\p10724_s32,250,1.0,5000.000000000002,19,0.1,75,ok
p10724\p10724_s33,250,0.9999999999999998,4999.999999999999,14,0.1,75,ok
p10724\p10724_s34,250,1.0,5000.000000000001,24,0.1,75,ok
p10724\p10724_s35,250,1.0,4999.999999999998,25,0.1,75,ok
p10724\p10724_s36,250,0.9999999999999998,5000.000000000002,11,0.1,75,ok
p10724\p10724_s37,250,1.0,4999.999999999999,8,0.1,75,ok
p10724\p10724_s38,250,1.0,5000.0,6,0.1,75,ok
p10724\p10724_s39,250,1.0,4999.999999999999,6,0.1,75,ok
p10724\p10724_s40,250,1.0,4999.999999999998,5,0.1,75,ok
p10724\p10724_s41,250,1.0,5000.000000000001,24,0.1,75,ok
p10724\p10724_s42,250,1.0,4999.999999999998,7,0.1,75,ok
p10724\p10724_s43,250,1.0,5000.000000000002,13,0.1,75,ok
p10724\p10724_s44,250,1.0,4999.999999999998,27,0.1,75,ok
p10724\p10724_s45,250,1.0,5000.000000000001,9,0.1,75,ok
p10724\p10724_s46,250,0.9999999999999999,5000.000000000001,7,0.1,75,ok
p10724\p10724_s47,250,1.0,5000.000000000001,5,0.1,75,ok
p10724\p10724_s48,250,1.0,5000.000000000002,19,0.1,75,ok
p10724\p10724_s49,250,1.0,4999.999999999999,12,0.1,75,ok
p10725\p10725_s00,250,1.0,4999.999999999999,7,0.1,75,ok
p10725\p10725_s01,250,1.0,4999.999999999999,17,0.1,75,ok
p10725\p10725_s02,250,1.0,4999.999999999999,9,0.1,75,ok
p10725\p10725_s03,250,1.0,5000.000000000002,14,0.1,75,ok
p10725\p10725_s04,250,1.0,4999.999999999999,10,0.1,75,ok
p10725\p10725_s05,250,1.0,5000.000000000001,18,0.1,75,ok
p10725\p10725_s06,250,1.0,5000.000000000001,6,0.1,75,ok
p10725\p10725_s07,250,1.0,4999.999999999998,11,0.1,75,ok
p10725\p10725_s08,250,1.0000000000000002,5000.0,21,0.1,75,ok
p10725\p10725_s09,250,1.0,5000.000000000001,22,0.1,75,ok
p10725\p10725_s10,250,0.9999999999999999,5000.0,19,0.1,75,ok
p10725\p10725_s11,250,1.0,5000.000000000001,12,0.1,75,ok
p10725\p10725_s12,250,1.0,5000.000000000001,8,0.1,75,ok
p10725\p10725_s13,250,1.0,4999.999999999998,21,0.1,75,ok
p10725\p10725_s14,250,1.0,5000.000000000003,16,0.1,75,ok
p10725\p10725_s15,250,0.9999999999999999,4999.999999999999,12,0.1,75,ok
p10725\p10725_s16,250,0.9999999999999998,5000.000000000001,4,0.1,75,ok
p10725\p10725_s17,250,0.9999999999999999,5000.000000000002,16,0.1,75,ok
p10725\p10725_s18,250,1.0,5000.000000000003,17,0.1,75,ok
p10725\p10725_s19,250,1.0,5000.000000000002,10,0.1,75,ok
p10725\p10725_s20,250,1.0,5000.0,11,0.1,75,ok
p10725\p10725_s21,250,1.0,5000.0,18,0.1,75,ok
p10725\p10725_s22,250,1.0,5000.000000000002,12,0.1,75,ok
p10725\p10725_s23,250,0.9999999999999999,5000.000000000001,21,0.1,75,ok
p10725\p10725_s24,250,0.9999999999999999,5000.000000000002,12,0.1,75,ok
p10725\p10725_s25,250,1.0,4999.999999999997,11,0.1,75,ok
p10725\p10725_s26,250,1.0,5000.0,4,0.1,75,ok
p10725\p10725_s27,250,1.0,4999.999999999999,20,0.1,75,ok
p10725\p10725_s28,250,1.0000000000000002,5000.000000000001,23,0.1,75,ok
p10725\p10725_s29,250,1.0,5000.0,12,0.1,75,ok
p10725\p10725_s30,250,1.0,5000.000000000001,19,0.1,75,ok
p10725\p10725_s31,250,1.0,4999.999999999999,20,0.1,75,ok
p10725\p10725_s32,250,1.0,5000.000000000002,14,0.1,75,ok
p10725\p10725_s33,250,1.0,4999.999999999999,17,0.1,75,ok
p10725\p10725_s34,250,1.0,5000.0,14,0.1,75,ok
p10725\p10725_s35,250,1.0,5000.000000000002,9,0.1,75,ok
