record,n_signals,length_samples,fs,duration_sec,mean_amplitude,std_amplitude,is_nsr
p10879\p10879_s48,1,1048577,250,4194.308,0.0003792115543076,0.1334637627876419,True
p10879\p10879_s49,1,1048577,250,4194.308,0.0020547349467452,0.0977554981469497,True
p10880\p10880_s00,1,1048577,250,4194.308,2.7916882267220067,77.14051478768077,True
p10880\p10880_s01,1,1048577,250,4194.308,0.0010381252479628,0.150015300818312,True
p10880\p10880_s02,1,1048577,250,4194.308,0.0012963118381298,0.0526655749302095,True
p10880\p10880_s03,1,1048577,250,4194.308,0.0014576784569841,0.0464399432446953,True
p10880\p10880_s04,1,1048577,250,4194.308,0.0016486289559617,0.0752510576766891,True
p10880\p10880_s05,1,1048577,250,4194.308,0.0007369075594347,0.1220952596323071,True
p10880\p10880_s06,1,1048577,250,4194.308,0.0010946035645619,0.0547649813165809,True
p10880\p10880_s07,1,1048577,250,4194.308,0.0003227332377086,0.0414441084511774,True
p10880\p10880_s08,1,1048577,250,4194.308,0.0012479018524735,0.1111552201553358,True
p10880\p10880_s09,1,1048577,250,4194.308,0.0008310380870998,0.0914260345112501,True
p10880\p10880_s10,1,1048577,250,4194.308,0.0011645290993987,0.0988174762893206,True
p10880\p10880_s11,1,1048577,250,4194.308,0.001156460768456,0.0475731413702815,True
p10880\p10880_s12,1,1048577,250,4194.308,0.0010031624805444,0.0288643680894746,True
p10880\p10880_s13,1,1048577,250,4194.308,0.0012909329508346,0.0478750884616424,True
p10880\p10880_s14,1,1048577,250,4194.308,0.0007611125522629,0.444680821411027,True
p10880\p10880_s15,1,1048577,250,4194.308,9.681997131260172e-05,0.1501949826814394,True
p10880\p10880_s16,1,1048577,250,4194.308,-0.0044079981383709,0.4821906109246902,True
p10880\p10880_s17,1,1048577,250,4194.308,-0.0001398510696737,0.1099156007430601,True
p10880\p10880_s18,1,1048577,250,4194.308,2.958388012328399e-05,0.8723714696083337,True
p10880\p10880_s19,1,1048577,250,4194.308,0.0013312746055482,0.1295594633772253,True
p10880\p10880_s20,1,1048577,250,4194.308,-0.0004464476454969,0.372276054280965,True
p10880\p10880_s21,1,1048577,250,4194.308,0.0011430135502182,0.135052505547791,True
p10880\p10880_s22,1,1048577,250,4194.308,-0.001414647358623,0.1727626531157683,True
p10880\p10880_s23,1,1048577,250,4194.308,0.0013447218237861,0.0606068378616507,True
p10880\p10880_s24,1,1048577,250,4194.308,0.0010354358043153,0.053659407012377,True
p10880\p10880_s25,1,1048577,250,4194.308,-0.000301217688528,0.0333141044834555,True
p10880\p10880_s26,1,1048577,250,4194.308,0.0013958212530899,0.0515332520955493,True
p10880\p10880_s27,1,1048577,250,4194.308,0.0003173543504135,0.0308661058267454,True
p10880\p10880_s28,1,1048577,250,4194.308,0.0011645290993987,0.0467156834596897,True
p10880\p10880_s29,1,1048577,250,4194.308,0.0002528077028717,0.0941954808304996,True
p10880\p10880_s30,1,1048577,250,4194.308,0.0004518265327921,0.1191044578529224,True
p10880\p10880_s31,1,1048577,250,4194.308,0.0013581690420239,0.0896053033736122,True
p10880\p10880_s32,1,1048577,250,4194.308,0.0010892246772667,0.4705674980145352,True
p10880\p10880_s33,1,1048577,250,4194.308,0.0005109942930387,0.1022350853627067,True
p10880\p10880_s34,1,1048577,250,4194.308,0.0015222251045258,0.1859631099758848,True
p10880\p10880_s35,1,1048577,250,4194.308,0.0009520630512405,0.0559937183793531,True
p10880\p10880_s36,1,1048577,250,4194.308,0.0009789574877163,0.0461564873149581,True
p10880\p10880_s37,1,1048577,250,4194.308,0.0015356723227637,0.0811226869228178,True
p10880\p10880_s38,1,1048577,250,4194.308,0.000301217688528,0.1541085814784027,True
p10880\p10880_s39,1,1048577,250,4194.308,0.0013420323801385,0.0978142926785387,True
p10880\p10880_s40,1,1048577,250,4194.308,0.0015249145481734,0.1005007886918478,True
p10880\p10880_s41,1,1048577,250,4194.308,0.0008337275307473,0.0323610484981734,True
p10880\p10880_s42,1,1048577,250,4194.308,-0.0014549890133365,0.1548006084473812,True
p10880\p10880_s43,1,1048577,250,4194.308,0.001043504135258,0.0544829413825385,True
p10880\p10880_s44,1,1048577,250,4194.308,0.0011645290993987,0.0440484163773091,True
p10880\p10880_s45,1,1048577,250,4194.308,0.0016701445051423,0.0401880063627211,True
p10880\p10880_s46,1,1048577,250,4194.308,0.0010892246772667,0.2149178654804451,True
p10880\p10880_s47,1,1048577,250,4194.308,0.0017508278145695,0.0963200578137107,True
p10880\p10880_s48,1,1048577,250,4194.308,-0.0006804292428357,0.1372728761782873,True
p10880\p10880_s49,1,1048577,250,4194.308,0.0007395970030823,0.0944055776739476,True
p10881\p10881_s00,1,1048577,250,4194.308,0.0040691282387768,0.2775497482900699,True
p10881\p10881_s01,1,1048577,250,4194.308,0.0022779587694936,0.2224733663701024,True
p10881\p10881_s02,1,1048577,250,4194.308,0.0023102320932645,0.2382902790390038,True
p10881\p10881_s03,1,1048577,250,4194.308,0.0042036004211554,0.2359724665959236,True
p10881\p10881_s04,1,1048577,250,4194.308,0.0041955320902127,0.1891594221211787,True
p10881\p10881_s05,1,1048577,250,4194.308,0.0043084887234107,0.1803131791500174,True
p10881\p10881_s06,1,1048577,250,4194.308,0.0025038720358897,0.1921070226051849,True
p10881\p10881_s07,1,1048577,250,4194.308,0.0020896977141636,0.2048072925666112,True
p10881\p10881_s08,1,1048577,250,4194.308,0.003332220679342,0.1977843971919412,True
p10881\p10881_s09,1,1048577,250,4194.308,0.0040960226752525,0.2042241650595093,True
p10881\p10881_s10,1,1048577,250,4194.308,0.0035823389385662,0.1814038368018138,True
p10881\p10881_s11,1,1048577,250,4194.308,0.0032111957152012,0.1859151597841043,True
p10881\p10881_s12,1,1048577,250,4194.308,0.0039615504928739,0.1585630669183929,True
p10881\p10881_s13,1,1048577,250,4194.308,0.0050238807336649,0.1807576371235648,True
p10881\p10881_s14,1,1048577,250,4194.308,0.0038432149723807,0.1479343863909007,True
p10881\p10881_s15,1,1048577,250,4194.308,0.0016432500686666,0.2161387861301371,True
p10881\p10881_s16,1,1048577,250,4194.308,0.0039158299508651,0.2213696417428777,True
p10881\p10881_s17,1,1048577,250,4194.308,0.0032999473555711,0.1821378819875304,True
p10881\p10881_s18,1,1048577,250,4194.308,0.0036684011352885,0.1954313331982651,True
p10881\p10881_s19,1,1048577,250,4194.308,0.0042466315195165,0.2154061659647976,True
p10881\p10881_s20,1,1048577,250,4194.308,0.0036926061281167,0.2418840204702004,True
p10881\p10881_s21,1,1048577,250,4194.308,0.0033644940031128,0.1898250021859998,True
p10881\p10881_s22,1,1048577,250,4194.308,0.0025737975707266,0.1802103685016534,True
p10881\p10881_s23,1,1048577,250,4194.308,0.0018772316660054,0.181907073529574,True
p10881\p10881_s24,1,1048577,250,4194.308,0.0032865001373332,0.2471431416038529,True
p10881\p10881_s25,1,1048577,250,4194.308,0.004878650776696,0.2632658925900401,True
p10881\p10881_s26,1,1048577,250,4194.308,0.0040180288094729,0.2383573651683366,True
p10881\p10881_s27,1,1048577,250,4194.308,0.0045505386516922,0.1990992632127158,True
p10881\p10881_s28,1,1048577,250,4194.308,0.0020601138340403,0.210327961418887,True
p10881\p10881_s29,1,1048577,250,4194.308,0.0034559350871303,0.1604404457750275,True
p10881\p10881_s30,1,1048577,250,4194.308,0.0028077791680654,0.1952345310578089,True
p10881\p10881_s31,1,1048577,250,4194.308,0.0035177922910245,0.2643486316668936,True
p10881\p10881_s32,1,1048577,250,4194.308,0.0021892071291238,0.2081321395510911,True
p10881\p10881_s33,1,1048577,250,4194.308,0.0034317300943021,0.1055613252136577,True
p10881\p10881_s34,1,1048577,250,4194.308,0.0031627857295449,0.1825428453902145,True
p10881\p10881_s35,1,1048577,250,4194.308,0.0037006744590594,0.2788668623671482,True
p10881\p10881_s36,1,1048577,250,4194.308,0.0032515373699148,0.2516566804146474,True
p10881\p10881_s37,1,1048577,250,4194.308,0.0043111781670583,0.2583183027637891,True
p10881\p10881_s38,1,1048577,250,4194.308,-0.0066240997039704,0.2088265731838024,True
p10881\p10881_s39,1,1048577,250,4194.308,0.0033160840174565,0.1386664394027373,True
p10881\p10881_s40,1,1048577,250,4194.308,0.0037840472121341,0.1395687901875781,True
p10881\p10881_s41,1,1048577,250,4194.308,0.0037813577684865,0.1989769058733614,True
p10881\p10881_s42,1,1048577,250,4194.308,0.0034720717490157,0.2567555145043994,True
p10881\p10881_s43,1,1048577,250,4194.308,0.004281594286935,0.2901697266274127,True
p10881\p10881_s44,1,1048577,250,4194.308,0.0037195005645924,0.1744021220765225,True
p10881\p10881_s45,1,1048577,250,4194.308,0.0258590006714072,0.4708740947581491,True
p10881\p10881_s46,1,1048577,250,4194.308,0.0025737975707266,0.2102240085775912,True
p10881\p10881_s47,1,1048577,250,4194.308,0.0047172841578417,0.1917675819353491,True
p10881\p10881_s48,1,1048577,250,4194.308,0.0033537362285225,0.2388920932370275,True
p10881\p10881_s49,1,1048577,250,4194.308,-2.1515549180578115e-05,0.0477836213142389,True
p10882\p10882_s00,1,1048577,250,4194.308,0.033190424054689,41.7350246697151,True
p10882\p10882_s01,1,1048577,250,4194.308,0.0038028733176671,0.1127849098860156,True
p10882\p10882_s02,1,1048577,250,4194.308,0.00297990356151,0.1334734421758383,True
p10882\p10882_s03,1,1048577,250,4194.308,0.0022672009949034,0.1077669953091267,True
p10882\p10882_s04,1,1048577,250,4194.308,0.0026733069856868,0.1338079156093564,True
p10882\p10882_s05,1,1048577,250,4194.308,0.0033833201086458,0.1233228669239995,True
p10882\p10882_s06,1,1048577,250,4194.308,0.0036199911496322,0.0987948110224394,True
p10882\p10882_s07,1,1048577,250,4194.308,0.0030336924344614,0.1038096547161294,True
p10882\p10882_s08,1,1048577,250,4194.308,0.0035258606219672,0.0916570238875121,True
p10882\p10882_s09,1,1048577,250,4194.308,0.0033860095522934,0.1017377792273314,True
p10882\p10882_s10,1,1048577,250,4194.308,0.0027593691824091,0.0465931906961094,True
p10882\p10882_s11,1,1048577,250,4194.308,0.0027405430768761,0.1071754813560458,True
p10882\p10882_s12,1,1048577,250,4194.308,0.0034613139744254,0.1055978679244298,True
p10882\p10882_s13,1,1048577,250,4194.308,0.002552282021546,0.0615044891621637,True
p10882\p10882_s14,1,1048577,250,4194.308,0.0020385982848597,0.1293232460319625,True
p10882\p10882_s15,1,1048577,250,4194.308,0.0027674375133518,0.0796990730190968,True
p10882\p10882_s16,1,1048577,250,4194.308,0.0037329477828302,0.1404825285153575,True
p10882\p10882_s17,1,1048577,250,4194.308,0.003741016113773,0.1245691571716341,True
p10882\p10882_s18,1,1048577,250,4194.308,0.0020601138340403,0.1031784031389671,True
p10882\p10882_s19,1,1048577,250,4194.308,0.002810468611713,0.0891205894759429,True
p10882\p10882_s20,1,1048577,250,4194.308,0.0021945860164189,0.0989534053221779,True
p10882\p10882_s21,1,1048577,250,4194.308,0.0034720717490157,0.0953876440039278,True
p10882\p10882_s22,1,1048577,250,4194.308,0.0029503196813867,0.1400999215505234,True
p10882\p10882_s23,1,1048577,250,4194.308,0.0025092509231849,0.0607799097960975,True
p10882\p10882_s24,1,1048577,250,4194.308,0.0025926236762596,0.1445004986249409,True
p10882\p10882_s25,1,1048577,250,4194.308,0.0036522644734031,0.096290189487027,True
p10882\p10882_s26,1,1048577,250,4194.308,0.0028588785973693,0.1043907831038879,True
p10882\p10882_s27,1,1048577,250,4194.308,0.0029153569139683,0.0967876531498127,True
p10882\p10882_s28,1,1048577,250,4194.308,0.002068182164983,0.0582339786527711,True
p10882\p10882_s29,1,1048577,250,4194.308,0.003055207983642,0.1060340062041932,True
p10882\p10882_s30,1,1048577,250,4194.308,0.0023371265297402,0.1347620565853264,True
p10882\p10882_s31,1,1048577,250,4194.308,0.0010784669026764,0.1432472570798175,True
p10882\p10882_s32,1,1048577,250,4194.308,-0.0005109942930387,0.2215419944656702,True
p10882\p10882_s33,1,1048577,250,4194.308,0.0028050897244178,0.1331502007382894,True
p10882\p10882_s34,1,1048577,250,4194.308,0.0023371265297402,0.1358584334876621,True
p10882\p10882_s35,1,1048577,250,4194.308,-0.0001021988586077,0.1748963329854369,True
p10882\p10882_s36,1,1048577,250,4194.308,0.0019498466444898,0.1144189774367383,True
p10882\p10882_s37,1,1048577,250,4194.308,0.0026679280983916,0.2069288062313889,True
p10882\p10882_s38,1,1048577,250,4194.308,0.0032972579119235,0.0660058141509883,True
p10882\p10882_s39,1,1048577,250,4194.308,0.0022403065584276,0.0593362896065156,True
p10882\p10882_s40,1,1048577,250,4194.308,0.0022914059877315,0.1027199931309517,True
p10882\p10882_s41,1,1048577,250,4194.308,0.0028373630481887,0.1113703120129209,True
p10882\p10882_s42,1,1048577,250,4194.308,0.0034989661854914,0.0716226867853333,True
p10882\p10882_s43,1,1048577,250,4194.308,0.0027513008514664,0.0730978944517903,True
p10882\p10882_s44,1,1048577,250,4194.308,0.0025845553453169,0.0617806523195127,True
p10882\p10882_s45,1,1048577,250,4194.308,0.0030067979979857,0.1324968020077539,True
p10882\p10882_s46,1,1048577,250,4194.308,0.0023613315225684,0.0534860711614783,True
p10882\p10882_s47,1,1048577,250,4194.308,0.002439325388348,0.044730739992699,True
p10882\p10882_s48,1,1048577,250,4194.308,0.0031654751731925,0.1642100748516985,True
p10882\p10882_s49,1,1048577,250,4194.308,0.0013124485000152,0.1622965455360978,True
p10883\p10883_s00,1,1048577,250,4194.308,-0.000320043794061,0.2369903626316989,True
p10883\p10883_s01,1,1048577,250,4194.308,0.002533455916013,0.2063147342795762,True
p10883\p10883_s02,1,1048577,250,4194.308,0.0027082697531052,0.078553439805757,True
p10883\p10883_s03,1,1048577,250,4194.308,-0.0022698904385509,0.1070711955513364,True
p10883\p10883_s04,1,1048577,250,4194.308,0.0007530442213202,0.1468537599413166,True
p10883\p10883_s05,1,1048577,250,4194.308,-0.0005916776024658,0.2260546036750883,True
p10883\p10883_s06,1,1048577,250,4194.308,3.227332377086398e-05,0.2323260582183743,True
p10883\p10883_s07,1,1048577,250,4194.308,0.0019014366588335,0.2166212073067385,True
p10883\p10883_s08,1,1048577,250,4194.308,0.0010919141209143,0.2020288723527738,True
p10883\p10883_s09,1,1048577,250,4194.308,-0.0010946035645619,0.2628429939002567,True
p10883\p10883_s10,1,1048577,250,4194.308,-0.0004410687582018,0.2590798886005626,True
p10883\p10883_s11,1,1048577,250,4194.308,-0.0004975470748008,0.1381604863664696,True
p10883\p10883_s12,1,1048577,250,4194.308,0.0037221900082399,0.0790057909215221,True
p10883\p10883_s13,1,1048577,250,4194.308,0.003539307840205,0.0725984486769267,True
p10883\p10883_s14,1,1048577,250,4194.308,0.002627586443678,0.0685681804820441,True
p10883\p10883_s15,1,1048577,250,4194.308,0.0026921330912198,0.0693262724945716,True
p10883\p10883_s16,1,1048577,250,4194.308,-0.000207087160863,0.2113902548054561,True
p10883\p10883_s17,1,1048577,250,4194.308,-1.613666188543479e-05,0.2206383239699411,True
p10883\p10883_s18,1,1048577,250,4194.308,-0.000207087160863,0.2083378015631458,True
p10883\p10883_s19,1,1048577,250,4194.308,-0.0007019447920163,0.1990453024433166,True
p10883\p10883_s20,1,1048577,250,4194.308,0.0001936399426252,0.2105065669003842,True
p10883\p10883_s21,1,1048577,250,4194.308,0.0020977660451063,0.1665778000691445,True
p10883\p10883_s22,1,1048577,250,4194.308,0.0009332369457075,0.1709933083401008,True
p10883\p10883_s23,1,1048577,250,4194.308,0.0031627857295449,0.0805952728415981,True
p10883\p10883_s24,1,1048577,250,4194.308,0.0033752517777031,0.0689038388662675,True
p10883\p10883_s25,1,1048577,250,4194.308,-0.001005851924192,0.2234026173573424,True
p10883\p10883_s26,1,1048577,250,4194.308,-0.0008686902981658,0.2466784436456009,True
p10883\p10883_s27,1,1048577,250,4194.308,0.0034236617633594,0.1860497259144853,True
p10883\p10883_s28,1,1048577,250,4194.308,0.0002958388012329,0.2067683368668542,True
p10883\p10883_s29,1,1048577,250,4194.308,0.003407525101474,0.0791560292333919,True
p10883\p10883_s30,1,1048577,250,4194.308,0.0010004730368968,0.2679510888845538,True
p10883\p10883_s31,1,1048577,250,4194.308,-0.0007584231086153,0.286824222043392,True
p10883\p10883_s32,1,1048577,250,4194.308,0.0012909329508346,0.214651127507298,True
p10883\p10883_s33,1,1048577,250,4194.308,0.0027889530625324,0.1035645221291762,True
p10883\p10883_s34,1,1048577,250,4194.308,-0.0019202627643665,0.127181688795642,True
p10883\p10883_s35,1,1048577,250,4194.308,0.0008310380870998,0.2162374495280251,True
p10883\p10883_s36,1,1048577,250,4194.308,0.0031816118350779,0.1971306332987701,True
p10883\p10883_s37,1,1048577,250,4194.308,0.0003845904416028,0.3310411763639903,True
p10883\p10883_s38,1,1048577,250,4194.308,0.0002528077028717,0.2833609513476883,True
p10883\p10883_s39,1,1048577,250,4194.308,-0.0009762680440687,0.2800821947331545,True
p10883\p10883_s40,1,1048577,250,4194.308,0.0002662549211096,0.2455361186513489,True
p10883\p10883_s41,1,1048577,250,4194.308,0.0021730704672383,0.0808810610590091,True
p10883\p10883_s42,1,1048577,250,4194.308,0.0024473937192907,0.1874121954499654,True
p10883\p10883_s43,1,1048577,250,4194.308,0.0003254226813562,0.2320637745134141,True
p10883\p10883_s44,1,1048577,250,4194.308,0.0010488830225531,0.188350321774699,True
p10883\p10883_s45,1,1048577,250,4194.308,0.0027459219641712,0.0662014384493266,True
p10883\p10883_s46,1,1048577,250,4194.308,-0.0014173368022705,0.1843557667167665,True
p10883\p10883_s47,1,1048577,250,4194.308,-0.0003980376598406,0.2078200140659683,True
p10883\p10883_s48,1,1048577,250,4194.308,-8.068330942716937e-05,0.2315640514273446,True
p10883\p10883_s49,1,1048577,250,4194.308,0.0001102671895504,0.0067092423605604,True
p10884\p10884_s00,1,1048577,250,4194.308,0.0009009636219367,0.2056637230377421,True
p10884\p10884_s01,1,1048577,250,4194.308,0.0016620761741996,0.1644303516641637,True
p10884\p10884_s02,1,1048577,250,4194.308,5.378887295144519e-05,0.0459036586437146,True
p10884\p10884_s03,1,1048577,250,4194.308,-1.0757774590288971e-05,0.0149790142382743,True
p10884\p10884_s04,1,1048577,250,4194.308,-2.4204992828150256e-05,0.014117637237902,True
p10884\p10884_s05,1,1048577,250,4194.308,-8.337275307473983e-05,0.0134348515994672,True
p10884\p10884_s06,1,1048577,250,4194.308,9.144108401745656e-05,0.0137737445394847,True
p10884\p10884_s07,1,1048577,250,4194.308,-6.454664754173406e-05,0.0134873451107688,True
p10884\p10884_s08,1,1048577,250,4194.308,0.000131782738731,0.0132118762473765,True
p10884\p10884_s09,1,1048577,250,4194.308,0.0001775032807397,0.0819572658894818,True
p10884\p10884_s10,1,1048577,250,4194.308,3.2273323770867024e-05,0.0166549877514521,True
p10884\p10884_s11,1,1048577,250,4194.308,9.144108401745652e-05,0.0388332608054569,True
p10884\p10884_s12,1,1048577,250,4194.308,7.799386577959538e-05,0.0163888788621488,True
p10884\p10884_s13,1,1048577,250,4194.308,0.0001048883022553,0.0136906891648244,True
p10884\p10884_s14,1,1048577,250,4194.308,-8.337275307473983e-05,0.013397111722346,True
p10884\p10884_s15,1,1048577,250,4194.308,8.606219672231211e-05,0.0134307961494081,True
p10884\p10884_s16,1,1048577,250,4194.308,-5.10994293038728e-05,0.0117367761419053,True
p10884\p10884_s17,1,1048577,250,4194.308,1.0757774590289015e-05,0.0130901563115996,True
p10884\p10884_s18,1,1048577,250,4194.308,8.068330942716763e-05,0.0142055334017171,True
p10884\p10884_s19,1,1048577,250,4194.308,-1.8826105533005687e-05,0.0189381430660637,True
p10884\p10884_s20,1,1048577,250,4194.308,-3.2273323770867024e-05,0.0155871430045958,True
p10884\p10884_s21,1,1048577,250,4194.308,-0.0001102671895504,0.0139289604781603,True
p10884\p10884_s22,1,1048577,250,4194.308,1.882610553300579e-05,0.0126703772005826,True
p10884\p10884_s23,1,1048577,250,4194.308,-8.875164036988435e-05,0.0125207715522735,True
p10884\p10884_s24,1,1048577,250,4194.308,5.378887295144458e-06,0.0165088899643979,True
p10884\p10884_s25,1,1048577,250,4194.308,1.0757774590288988e-05,0.0143274374791192,True
p10884\p10884_s26,1,1048577,250,4194.308,0.0015787034211249,0.1048245096305018,True
p10884\p10884_s27,1,1048577,250,4194.308,-0.0003657643360698,0.1925016424293152,True
p10884\p10884_s28,1,1048577,250,4194.308,0.0004867893002105,0.1271604177955327,True
p10884\p10884_s29,1,1048577,250,4194.308,0.0024231887264625,0.093274977309338,True
p10884\p10884_s30,1,1048577,250,4194.308,0.0027244064149906,0.0629714051635997,True
p10884\p10884_s31,1,1048577,250,4194.308,0.0012882435071871,0.0832844560860658,True
p10884\p10884_s32,1,1048577,250,4194.308,0.0016109767448957,0.0607353670768234,True
p10884\p10884_s33,1,1048577,250,4194.308,-0.0005836092715231,0.228603468006706,True
p10884\p10884_s34,1,1048577,250,4194.308,-0.0012721068453016,0.1840246047049518,True
p10884\p10884_s35,1,1048577,250,4194.308,0.0017669644764549,0.056786336916411,True
p10884\p10884_s36,1,1048577,250,4194.308,-5.91677602465901e-05,0.0903592837648945,True
p10884\p10884_s37,1,1048577,250,4194.308,-0.0347099597155673,6.430488503325916,True
p10884\p10884_s38,1,1048577,250,4194.308,-0.0468796922208319,5.652929828099945,True
p10884\p10884_s39,1,1048577,250,4194.308,-0.0028024002807702,0.1885379457782794,True
p10884\p10884_s40,1,1048577,250,4194.308,0.0091817606128116,0.5995915696528564,True
p10884\p10884_s41,1,1048577,250,4194.308,0.0419364947965941,4.750252241826479,True
p10884\p10884_s42,1,1048577,250,4194.308,9.413052766502404e-05,2.2494983421711745,True
p10884\p10884_s43,1,1048577,250,4194.308,-2.6894436475722505e-05,0.0143778120228276,True
p10884\p10884_s44,1,1048577,250,4194.308,1.3447218237861278e-05,0.0147171740590367,True
p10884\p10884_s45,1,1048577,250,4194.308,-0.0001156460768456,0.0140065933395738,True
p10884\p10884_s46,1,1048577,250,4194.308,8.60621967223121e-05,0.0135059822006519,True
p10884\p10884_s47,1,1048577,250,4194.308,-0.0001855716116824,0.0136660365468088,True
p10884\p10884_s48,1,1048577,250,4194.308,-0.0001075777459028,0.0134036863669626,True
p10884\p10884_s49,1,1048577,250,4194.308,3.227332377086701e-05,0.0126803363523819,True
p10885\p10885_s00,1,1048577,250,4194.308,3.665937604907376,74.7819465563968,True
p10885\p10885_s01,1,1048577,250,4194.308,-0.0007315286721396,0.1706925286938591,True
p10885\p10885_s02,1,1048577,250,4194.308,0.001081156346324,0.1367792552288195,True
p10885\p10885_s03,1,1048577,250,4194.308,0.0005056154057435,0.1326592351001495,True
p10885\p10885_s04,1,1048577,250,4194.308,0.0011537713248084,0.1063052046170091,True
p10885\p10885_s05,1,1048577,250,4194.308,-0.0005647831659901,0.1402465801167341,True
p10885\p10885_s06,1,1048577,250,4194.308,0.0026759964293343,0.0647606065662967,True
p10885\p10885_s07,1,1048577,250,4194.308,0.0029476302377391,0.0646551864992863,True
p10885\p10885_s08,1,1048577,250,4194.308,-0.0003872798852504,0.0095765586139023,True
p10885\p10885_s09,1,1048577,250,4194.308,-0.0009090319528794,0.012402317985851,True
p10885\p10885_s10,1,1048577,250,4194.308,-0.001175286873989,0.0124976773708718,True
p10885\p10885_s11,1,1048577,250,4194.308,0.002364020966216,0.0354478833518388,True
p10885\p10885_s12,1,1048577,250,4194.308,0.0013151379436628,0.0312919835755777,True
p10885\p10885_s13,1,1048577,250,4194.308,0.0011026718955046,0.0400241174762471,True
p10885\p10885_s14,1,1048577,250,4194.308,4.034165471358327e-05,0.1139510251512233,True
p10885\p10885_s15,1,1048577,250,4194.308,-0.0009520630512405,0.2194618099005963,True
p10885\p10885_s16,1,1048577,250,4194.308,-0.0004303109836115,0.2896080585050579,True
p10885\p10885_s17,1,1048577,250,4194.308,-0.0009466841639454,0.1279006796237304,True
p10885\p10885_s18,1,1048577,250,4194.308,0.0002205343791009,0.0427734241556371,True
p10885\p10885_s19,1,1048577,250,4194.308,0.0012479018524735,0.0262210003160056,True
p10885\p10885_s20,1,1048577,250,4194.308,0.0011483924375133,0.1029755862838634,True
p10885\p10885_s21,1,1048577,250,4194.308,-0.0009009636219367,0.1258585715476772,True
p10885\p10885_s22,1,1048577,250,4194.308,0.0019417783135471,0.0452968675875159,True
p10885\p10885_s23,1,1048577,250,4194.308,0.0018530266731772,0.0529356217741252,True
p10885\p10885_s24,1,1048577,250,4194.308,5.378887295144779e-05,0.2955902851663983,True
p10885\p10885_s25,1,1048577,250,4194.308,0.0017024178289132,0.037732262839712,True
p10885\p10885_s26,1,1048577,250,4194.308,0.0001586771752067,0.0271702392542162,True
p10885\p10885_s27,1,1048577,250,4194.308,0.0005002365184484,0.0431473776923073,True
p10885\p10885_s28,1,1048577,250,4194.308,0.0014254051332132,0.0376962825440978,True
p10885\p10885_s29,1,1048577,250,4194.308,0.002087008270516,0.0529859867758824,True
p10885\p10885_s30,1,1048577,250,4194.308,-0.0026383442182683,0.2019672377193854,True
p10885\p10885_s31,1,1048577,250,4194.308,0.0013958212530899,0.0797176520778951,True
p10885\p10885_s32,1,1048577,250,4194.308,0.0012990012817773,0.0951250443466696,True
p10885\p10885_s33,1,1048577,250,4194.308,0.0003119754631183,0.1190001028543852,True
p10885\p10885_s34,1,1048577,250,4194.308,-0.0002608760338145,0.106732819934764,True
p10885\p10885_s35,1,1048577,250,4194.308,0.0002985282448805,0.1064412579695595,True
p10885\p10885_s36,1,1048577,250,4194.308,8.06833094271786e-06,0.1214927700135305,True
p10885\p10885_s37,1,1048577,250,4194.308,0.0019498466444898,0.0499512574022789,True
p10885\p10885_s38,1,1048577,250,4194.308,0.0016674550614947,0.0926678474790168,True
p10885\p10885_s39,1,1048577,250,4194.308,-0.0005916776024658,0.12787085893851,True
p10885\p10885_s40,1,1048577,250,4194.308,0.0025065614795373,0.0483570176699709,True
p10885\p10885_s41,1,1048577,250,4194.308,-0.0004491370891445,0.067818635105569,True
p10885\p10885_s42,1,1048577,250,4194.308,-0.0008310380870998,0.0144879705234609,True
p10885\p10885_s43,1,1048577,250,4194.308,0.0024366359447004,0.0323594016142823,True
p10885\p10885_s44,1,1048577,250,4194.308,0.0010112308114871,0.0534082219924847,True
p10885\p10885_s45,1,1048577,250,4194.308,0.0005298203985717,0.0074173037136556,True
p10885\p10885_s46,1,1048577,250,4194.308,-0.0004222426526688,0.0071512660595319,True
p10885\p10885_s47,1,1048577,250,4194.308,-0.0015625667592394,0.1681626646647729,True
p10885\p10885_s48,1,1048577,250,4194.308,0.0022187910092471,0.0907277496466371,True
p10885\p10885_s49,1,1048577,250,4194.308,0.0021838282418286,0.0849783614442963,True
p10886\p10886_s00,1,1048577,250,4194.308,-0.0007691808832056,0.1072416524196376,True
p10886\p10886_s01,1,1048577,250,4194.308,0.0008713797418134,0.1137703017244349,True
p10886\p10886_s02,1,1048577,250,4194.308,0.001231765190588,0.0870827664865662,True
p10886\p10886_s03,1,1048577,250,4194.308,0.002401673177282,0.074763996333746,True
p10886\p10886_s04,1,1048577,250,4194.308,0.0019955671864986,0.0941086036872201,True
p10886\p10886_s05,1,1048577,250,4194.308,0.0027808847315897,0.1212438317000122,True
p10886\p10886_s06,1,1048577,250,4194.308,0.0021730704672383,0.0731561862285381,True
p10886\p10886_s07,1,1048577,250,4194.308,0.0017615855891598,0.0770250263349422,True
p10886\p10886_s08,1,1048577,250,4194.308,0.0019310205389568,0.0768053723977539,True
p10886\p10886_s09,1,1048577,250,4194.308,0.0002366710409863,0.0999707212454894,True
p10886\p10886_s10,1,1048577,250,4194.308,0.0018315111239967,0.1060483895499966,True
p10886\p10886_s11,1,1048577,250,4194.308,-0.0005943670461134,0.1247712347941916,True
p10886\p10886_s12,1,1048577,250,4194.308,0.0020412877285073,0.0771808907168676,True
